,0,1,2,3,4,5,6
"[18, 12, 4, 0, 1]",37.33631677797728,44.90598600910378,0.0,0.0,0.0,5.500136445137586,0.0
"[18, 12, 4, 1, 0]",1.4385411412219917,25.737379731454006,0.0,0.0,0.0,25.22095244768717,0.0
"[19, 12, 4, 1, 0]",0.0,0.0,0.8660106096087288,0.0,0.0,0.8284460233117232,0.0
"[19, 12, 4, 0, 1]",0.0,0.9744505590329643,0.0,0.0,0.0,0.9006565342626762,0.5916005306147518
"[14, 11, 2, 1, 0]",20100.530658959535,18324.592371489165,27522.143592224285,0.0,0.0,16904.750790198956,123.54201448990409
"[14, 11, 2, 0, 1]",0.0,21888.82890313416,0.0,0.0,0.0,862.5236569479314,0.0
"[14, 11, 2, 0, 0]",0.0,20350.448557579133,0.0,0.0,0.0,0.0,0.0
"[14, 12, 2, 0, 0]",0.0,22045.04093566617,0.0,0.0,0.0,945.9491945040086,0.0
"[15, 12, 2, 0, 0]",0.0,222.68133956225407,0.0,0.0,0.0,0.0,0.0
"[13, 13, 2, 0, 0]",1.1357256510224887,97939.83776478675,0.0,0.0,0.0,0.0,0.0
"[14, 14, 3, 0, 0]",0.0,14583.359782982034,0.0,0.0,1.1664793433849998,772.2520233701051,0.0
"[16, 15, 3, 0, 0]",0.0,27.730423742766025,0.0,0.0,0.0,322.29253491354365,0.0
"[17, 16, 3, 0, 1]",5.491814874884534,77.65919753730546,0.0,0.0,0.0,6.837286383634306,0.0
"[17, 16, 3, 1, 0]",5.342060880510805,7.321459147422226,79.27985691452926,6.730490943634225,70.09804494115858,64.71242652133246,5.3023879884120255
"[17, 16, 3, 0, 0]",0.0,8.126189901082853,0.0,0.0,0.0,8.737247950699183,0.0
"[0, 3, 0, 0, 0]",0.0,132691.85249319326,0.0,0.0,0.0,131446.20048843135,0.0
"[0, 7, 0, 1, 0]",56402.977508823984,52350.37850635708,54609.68961219671,58562.77395576285,18265.855302845644,58820.721357872615,58020.40040432203
"[0, 7, 0, 0, 1]",0.0,58495.21549025213,4593.112393461336,0.0,0.0,0.0,0.0
"[1, 7, 0, 1, 0]",13757.376237059332,2750.368607341323,2199.411204896855,1070.0517203945917,0.0,11156.298400586138,3383.0458543299337
"[1, 7, 0, 0, 1]",0.0,12550.958751194976,0.0,0.0,0.0,2.828773755340519,0.0
"[1, 8, 0, 1, 0]",10035.710078164091,16437.280087471576,7546.404829680645,1899.008366718586,0.0,10776.998456694435,10252.55037684775
"[1, 8, 0, 0, 1]",2.606761102805206,13535.595416411385,0.0,0.0,4206.413244545577,0.0,0.0
"[1, 8, 0, 0, 0]",0.0,13632.082940636095,0.0,0.0,0.0,1382.9209826792603,0.0
"[2, 8, 0, 0, 1]",8312.979388770545,8388.126031710723,7026.106850297819,720.7022311165297,0.0,3.080343955703729,633.550269977227
"[2, 8, 0, 1, 0]",0.0,5042.447457924446,9627.163543221304,2344.4299198375197,0.0,8613.780044573374,2241.289980474244
"[2, 8, 0, 0, 0]",0.0,7458.139666351173,0.0,0.0,0.0,849.9378012667567,0.0
"[3, 8, 0, 1, 0]",4.25995234377083,6895.086731469015,3776.073922596466,693.1198313054249,0.0,6221.320324239644,0.0
"[3, 9, 0, 1, 0]",975.828704253309,0.0,6396.480608695335,0.0,1168.2267005347824,5759.099764479027,0.0
"[3, 9, 0, 0, 1]",0.0,6546.988172057378,0.0,0.0,0.0,0.0,0.0
"[3, 9, 0, 0, 0]",0.0,5204.967982800166,0.0,0.0,0.0,616.6173505182827,0.0
"[3, 9, 1, 0, 0]",0.0,2938.585410184488,2584.168399616529,0.0,0.0,13809.569615532657,0.0
"[6, 10, 2, 0, 0]",73.77023244420754,170875.20733987258,0.0,0.0,0.0,99.27315332488945,0.0
"[7, 10, 2, 0, 0]",0.0,325640.34600813256,0.0,29.613320027682615,0.0,112558.62123170779,0.0
"[7, 11, 2, 0, 0]",0.0,278254.0169304794,0.0,0.0,0.0,0.0,0.0
"[8, 12, 2, 1, 0]",1.6926573732968253,173620.26594542412,0.0,0.0,0.0,189118.9878830265,208576.91870051282
"[8, 12, 2, 0, 1]",136445.9256176327,195152.4023520504,125951.98829764979,0.0,0.0,180915.638913416,0.0
"[12, 14, 3, 1, 0]",319176.04080319754,333288.5706229744,0.0,0.0,8525.635274913395,342295.8455095652,0.0
"[13, 14, 3, 0, 0]",0.0,121.67696728779791,0.0,0.0,0.0,52361.387766298474,0.0
"[13, 15, 3, 1, 0]",37325.86935987739,2.660386363044953,0.0,8609.947143898702,642.6286008258326,36694.62500579818,24.829793754898787
"[14, 15, 3, 0, 0]",0.0,1523.6556075371811,0.0,0.0,0.0,669.9105430399782,0.0
"[15, 16, 3, 0, 1]",0.0,301.52684462759015,0.0,0.0,0.0,0.0,0.0
"[15, 16, 3, 1, 0]",139.22894889994046,-0.1395002600525952,-5.242377642709108,368.7368826286835,8.274311226909822,231.5731197684113,101.24015272250877
"[16, 16, 3, 1, 0]",110.05824508584503,114.98267573186611,135.2836725695449,0.0,125.25002487122146,119.13582371467041,0.0
"[16, 16, 3, 0, 1]",0.0,124.21272908492917,0.7501113870378261,0.0,0.0,0.0,0.0
"[16, 16, 3, 0, 0]",0.0,95.04300270240041,0.0,0.0,0.0,130.30250625967687,0.0
"[17, 17, 3, 1, 0]",0.0,0.0,20.266826993370103,0.6991640869738436,1.3257045177617193,28.72491856094197,0.0
"[0, 6, 2, 1, 0]",10288.779270737707,6904.977782154609,6952.287806101647,2152.205433701372,2910.4635442344857,6976.511534089144,6882.506902810592
"[2, 6, 2, 0, 0]",0.0,13876.63885012443,0.0,0.0,0.0,0.0,0.0
"[2, 7, 2, 0, 0]",0.0,9655.27046491699,0.0,0.0,0.0,8277.777033188218,0.0
"[2, 7, 2, 1, 0]",10548.534924637168,9257.814785264,8937.026456797807,9299.239050150914,9050.331467054228,8771.903554654187,8999.457506565805
"[3, 8, 2, 0, 1]",20171.947271034238,18059.48209755728,0.0,1569.7033356365605,3668.4576107537678,19050.74158860438,5176.6901084570745
"[3, 8, 2, 1, 0]",17659.8020138877,18064.438401476247,18121.21522331098,1585.3724312963031,11621.363233591625,18621.043890974786,17203.73228988189
"[4, 8, 2, 1, 0]",45299.049724646684,42433.17061067245,41936.22425237551,19496.59817472304,6805.14776557971,44879.61595782988,48575.60609840361
"[4, 8, 2, 0, 1]",37200.72965347536,44336.431923432254,45808.322755075416,22237.210646387775,30671.713180969222,44027.86176580667,49524.37856354033
"[4, 8, 3, 1, 0]",27774.107094525923,25162.399129459514,26608.46801827979,28808.088732131033,5646.643763595365,28219.367525064026,28105.9596259511
"[4, 8, 3, 0, 1]",4594.072939652805,27984.273349187268,0.0,0.0,0.0,31543.066809317574,0.0
"[4, 9, 3, 0, 1]",0.0,23376.25290604018,7348.17289863102,0.0,0.0,262.4015064984694,9039.10000350589
"[4, 9, 3, 1, 0]",23824.277720163387,24497.618620844125,26004.29739945676,2684.7529186531174,0.0,21899.228387009614,21225.983741133874
"[5, 9, 3, 1, 0]",58160.01478052208,53501.39404691188,56868.393656784654,72019.59108475743,33760.59694370151,60767.76097558942,63824.92776551567
"[5, 9, 3, 0, 1]",0.0,64787.98972370012,7527.375373656885,0.0,0.0,2.2729779001441694,0.0
"[6, 9, 3, 1, 0]",205784.83418392437,205420.95050482586,201598.00988128246,0.0,0.0,211443.1001239314,208658.45527700204
"[6, 9, 3, 0, 1]",0.0,218821.6237321089,216115.11537456402,227077.26000924778,22312.25234353338,206813.98454058784,13075.766307674741
"[6, 10, 3, 1, 0]",128209.85114060517,172764.53186623947,131661.49986421285,167238.20160153956,193116.3169144396,190059.3383482477,181800.15038282447
"[6, 10, 3, 0, 1]",203625.8762242139,193752.62991623336,197013.77911782378,0.0,0.0,222277.9174417108,123256.93973267665
"[6, 10, 3, 0, 0]",0.0,214184.92035858662,0.0,0.0,0.0,0.0,0.0
"[7, 10, 3, 0, 1]",287184.4276409611,363451.30947344063,368804.52654735494,0.0,176754.5239584542,373866.5226623522,17972.392104809205
"[7, 10, 3, 1, 0]",363680.45988350204,281132.8027653409,361446.14718114096,0.0,0.0,363888.3656816232,330411.01563444984
"[7, 10, 4, 0, 1]",66439.96717285294,125749.84992699171,0.0,0.0,0.0,40.49668700616401,0.0
"[7, 10, 4, 1, 0]",62812.164835378026,85366.21688908097,123482.91120821134,67560.3097801536,11101.478741534493,123064.2534516776,73801.38660048533
"[7, 11, 4, 1, 0]",138928.1940958657,114741.81233657696,0.0,0.0,0.0,130693.33684277238,0.0
"[7, 11, 4, 0, 1]",154314.34312758592,131150.1982374133,133787.7765049986,45104.35965109169,0.0,62652.92908060913,0.0
"[8, 11, 4, 0, 1]",60.945627957620246,172306.94315745804,0.0,546.1916292082278,0.0,80293.02611333482,0.0
"[8, 11, 4, 1, 0]",171948.79663294452,170371.90223033348,68426.81122491698,0.0,73896.46035608377,173562.82353550981,176028.70329693545
"[9, 11, 4, 1, 0]",208657.93308596849,214996.84591556233,220525.34476480275,0.0,221792.56424096777,213803.18197677736,219827.79251097553
"[9, 11, 4, 0, 1]",705.7417570078527,228144.15577148728,562.4787525654372,428.754042003103,0.0,49582.523449033004,0.0
"[9, 12, 4, 0, 1]",0.0,181423.84360574099,15314.538058853983,0.0,0.0,65875.35281457272,0.0
"[10, 11, 4, 0, 0]",1.666280349064904,459.68585705675525,0.0,0.0,0.0,227037.684598894,0.0
"[11, 11, 4, 0, 0]",0.0,168660.8751439599,0.0,0.0,0.0,35.6056340842399,0.0
"[16, 11, 5, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[16, 11, 5, 1, 0]",0.4723341700704777,0.0,0.0,0.0,0.0,1.4071835666567376,0.0
"[16, 11, 5, 0, 1]",0.0,0.6835137795832426,2.1310323001243097,0.0,0.0,0.0,0.0
"[19, 13, 5, 0, 0]",0.0,4.016608232144671,0.0,0.0,0.0,0.0,0.0
"[20, 13, 5, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 2, 0, 1]",9080.709773441251,7871.33176087773,8983.417698217581,7064.449063131,8949.075577068174,8707.767484462778,5649.213602554148
"[1, 4, 2, 1, 0]",8616.753198690427,6653.063847508969,6705.052561506411,2900.3959488972223,1271.6014521314517,8004.0433805391285,4243.350732077224
"[2, 4, 2, 1, 0]",13130.644110255966,11630.103028754109,11663.16115715833,12245.294293425579,12274.063046867343,10366.930621142477,11785.816483414912
"[2, 5, 2, 1, 0]",11468.50502895493,11371.30645767209,13119.047684351777,7350.119811234631,2409.8788283319527,11358.021814882435,11164.202345635167
"[2, 5, 2, 0, 0]",0.0,11813.1846007819,0.0,0.0,0.0,0.0,0.0
"[2, 5, 2, 0, 1]",11482.918561533403,11664.931090829024,3590.025895139258,0.0,5575.632687213269,13235.7924400585,3454.9092214319235
"[3, 5, 1, 0, 0]",0.0,31519.370741370538,0.0,0.0,0.0,31464.688648985997,0.0
"[10, 8, 2, 0, 0]",452660.0665173831,3.3309962323177884,0.0,0.0,0.0,4.63075078957932,0.0
"[11, 9, 2, 0, 0]",2.4113062805078687,0.0,0.0,0.0,0.0,3.205935686629783,0.0
"[13, 10, 2, 0, 0]",0.0,19.894320441629873,0.0,0.0,0.0,830.8132350698828,0.0
"[14, 11, 3, 0, 0]",0.0,1211.7676812711188,0.0,0.0,0.0,1112.7878743677006,0.0
"[15, 11, 3, 0, 0]",0.0,647.9983023449881,0.0,0.0,0.0,559.5970349943908,0.0
"[16, 11, 3, 0, 0]",0.0,376.73687276513306,0.0,0.0,0.0,592.56855746954,0.0
"[20, 11, 3, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[4, 7, 2, 0, 0]",0.0,48297.22836400919,0.0,0.0,0.0,922.2823660917217,0.0
"[5, 7, 3, 1, 0]",69030.84288333206,68887.3200718775,69185.88961181908,15637.181051390766,0.0,65815.59360165025,69193.06024630908
"[5, 7, 3, 0, 1]",0.0,71021.25738572728,18.954314811677445,0.0,0.0,63934.08589691711,7113.096532133872
"[6, 7, 3, 0, 0]",0.0,205988.1594120657,0.0,0.0,0.0,191465.46756059304,0.0
"[9, 8, 3, 0, 0]",0.0,506740.60220772866,0.0,0.0,0.0,0.0,0.0
"[10, 9, 3, 0, 0]",0.0,499544.07287279,0.0,0.0,0.0,390086.28511292033,0.0
"[13, 10, 3, 0, 0]",0.0,86979.41200191902,0.0,0.0,0.0,0.0,0.0
"[17, 13, 3, 0, 0]",0.0,14.321429994215272,0.0,0.0,0.0,22.579138301522708,0.0
"[1, 2, 1, 0, 1]",1394.0648695093923,8790.519732716706,0.0,0.0,0.0,670.3729220277811,0.0
"[1, 2, 1, 0, 0]",0.0,9892.710169935974,0.0,0.0,0.0,9722.6985181685,0.0
"[2, 2, 1, 1, 0]",0.0,2546.2023844177693,1887.5008987311085,0.0,0.0,9105.795089934365,0.0
"[2, 2, 1, 0, 1]",4600.442255564243,7514.410375759926,1435.582759618117,4633.966822703642,418.8251624060344,8750.037565916282,4917.97133489321
"[2, 2, 1, 0, 0]",0.0,8699.271950858976,0.0,0.0,0.0,0.0,0.0
"[2, 2, 2, 1, 0]",0.0,0.0,749.4900071112525,0.0,0.0,4217.925885622182,0.0
"[2, 3, 2, 1, 0]",11800.528396796066,3629.5646335994256,2077.2756594780403,0.03925921307108781,844.9088574330272,10216.854122785666,2761.345806731793
"[3, 3, 2, 1, 0]",493.59937873720895,0.0,0.0,0.0,0.0,13394.792282740482,0.0
"[3, 3, 2, 0, 1]",17584.881179126605,13059.569802168564,7796.63961688729,616.8001355123193,5035.084979460994,11340.40456310469,11503.794894777524
"[3, 3, 2, 0, 0]",0.0,6561.198010912869,0.0,0.0,0.0,0.0,0.0
"[4, 3, 2, 1, 0]",6352.019771519328,24932.57071063359,10117.035999199004,0.0,9010.562246456931,27236.805147782397,32887.72370558971
"[4, 3, 3, 1, 0]",1609.5293294018468,1835.3380463862268,2941.8618454390626,2108.12685152525,1978.1981303411144,3520.8470251059784,10433.112384920087
"[4, 4, 3, 1, 0]",0.0,19038.641474759588,4124.44668307866,0.0,0.0,11762.030531881272,2870.4568923841366
"[4, 4, 3, 0, 0]",0.0,14403.966445820643,0.0,0.0,0.0,0.0,0.0
"[4, 4, 3, 0, 1]",0.0,16211.84430140847,0.0,0.0,0.0,6743.772113847338,0.0
"[5, 4, 3, 1, 0]",34028.597311437436,2494.983977249678,0.0,0.0,0.0,23170.46445695148,0.0
"[5, 4, 3, 0, 1]",0.0,26879.149021462927,0.0,0.0,0.0,0.0,0.0
"[6, 4, 3, 1, 0]",0.0,0.0,0.0,0.0,0.0,6638.84659038051,6698.268302785009
"[6, 4, 3, 0, 1]",5588.604987874208,12468.150864197625,0.0,0.0,0.0,0.0,0.0
"[6, 5, 3, 1, 0]",0.0,67548.08332517317,39545.45229520215,4.840212745422334,0.0,59922.315421469975,2593.676773533721
"[6, 5, 4, 1, 0]",0.0,0.0,0.0,0.0,0.0,9497.519832115826,0.0
"[6, 5, 4, 0, 0]",0.0,1696.079802322287,0.0,0.0,0.0,0.0,0.0
"[6, 5, 4, 0, 1]",0.0,6721.86528459534,11565.347527588214,0.0,0.0,0.0,0.0
"[6, 6, 4, 1, 0]",0.0,0.0,0.0,0.0,0.0,22854.048887264507,0.0
"[6, 6, 4, 0, 1]",1934.3517023458971,20284.511394196503,31956.339572890854,0.0,0.0,443.0197777815593,0.0
"[6, 6, 4, 0, 0]",0.0,10524.190633437944,0.0,0.0,0.0,0.0,0.0
"[7, 6, 4, 0, 1]",0.0,28773.90050657133,0.0,0.0,0.0,0.0,0.0
"[7, 6, 4, 1, 0]",0.0,10424.932621212674,41480.42012804523,0.0,102.77798252136616,10789.515719174093,1736.31769475851
"[7, 6, 5, 1, 0]",650.8521165920486,0.04226799881065683,0.0,0.0,0.0,0.6950277009115062,0.0
"[7, 6, 5, 0, 1]",0.0,29.743144369620225,0.0,0.0,0.0,0.0,0.0
"[7, 6, 5, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.564321811949855,0.0
"[8, 6, 4, 1, 0]",84593.05930549603,0.0,0.0,0.0,0.0,1840.541830298222,0.0
"[8, 6, 4, 0, 0]",0.0,0.0,0.0,0.0,0.0,2267.3746830924492,0.0
"[8, 7, 4, 1, 0]",20845.8657749396,114246.05636158038,27984.013996544407,0.0,27984.013996544407,114354.88482535118,121635.11758582112
"[8, 7, 4, 0, 1]",0.0,126010.04830734561,0.0,0.0,0.0,0.0,0.0
"[8, 8, 4, 0, 1]",0.0,211620.23034914804,0.0,0.0,0.0,58973.692796376345,0.0
"[8, 8, 4, 1, 0]",0.0,0.0,11936.922366495377,0.0,0.0,202258.68001412248,205273.66024050734
"[9, 8, 4, 1, 0]",2.1476831845418904,73.28526308465243,41.56939920420741,0.0,0.0,286355.9943826864,286262.4136479288
"[9, 8, 4, 0, 1]",0.0,294880.7331447165,0.0,0.0,0.0,0.0,0.0
"[9, 9, 4, 1, 0]",162305.02689911102,127324.52113745474,197468.30823811278,0.0,63827.72443633906,376763.85677598714,182483.5346493056
"[10, 9, 4, 1, 0]",54.1472623045066,54878.15069279402,55.25272745247023,0.0,0.0,120086.04444375835,0.0
"[10, 9, 4, 0, 1]",23.450781162769978,119525.63883322223,111445.75067487081,0.0,0.0,136648.84883110755,0.0
"[10, 9, 5, 1, 0]",0.0,20733.055516446235,801.9935879607572,0.0,0.0,442.9908232660121,3.3302516076048567
"[10, 9, 5, 0, 1]",0.0,17793.174555203095,0.0,0.0,0.0,0.0,0.0
"[10, 10, 5, 1, 0]",25504.924354757266,49722.18728243647,44780.80319987011,0.0,52503.25448320608,45409.57988410132,29423.773680637176
"[10, 10, 5, 0, 1]",0.0,41766.88768393049,0.0,0.0,0.0,0.0,0.0
"[10, 10, 5, 0, 0]",0.0,0.0,0.0,0.0,0.0,11681.227513507216,0.0
"[10, 11, 5, 0, 1]",0.0,33065.354498371365,0.0,0.0,0.0,0.0,0.0
"[10, 11, 5, 1, 0]",38295.09046245561,23905.864435710722,23140.224384351022,1.624550696164183,31681.661908840866,35536.03744892798,37593.02379062094
"[11, 11, 5, 1, 0]",1140.3280762832926,911.8548642183546,22085.206138567923,859.5103766889539,753.6574452410719,13748.303484149541,1307.9613038552002
"[11, 11, 5, 0, 1]",1128.2645941909884,25792.45846813534,1287.5280914042826,672.2977505501351,1021.4974371803576,0.0,0.0
"[11, 11, 6, 1, 0]",0.0,0.0,40.052389905574984,0.0,0.11305999756499721,0.10884932490234624,0.1094071790329987
"[11, 11, 6, 0, 1]",0.0,0.11464047787248412,0.0,0.0,0.0,0.0812320658565147,0.0
"[12, 11, 6, 1, 0]",580.4132188988776,0.0,0.29525486568950304,0.0,359.457140691237,0.06702893708305885,0.0
"[12, 11, 6, 0, 1]",0.035019993441249994,90.69108126893629,0.0,0.0,0.0,0.0,0.0
"[12, 12, 6, 0, 1]",0.0,7.398198423678781e-05,0.0,0.0,0.0,0.0,0.0
"[12, 12, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,3.94362709983927e-05,0.0
"[13, 12, 6, 1, 0]",0.0,0.0,0.0017517703329431866,0.0,0.0,0.0,0.0
"[13, 12, 6, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[13, 12, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[14, 12, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[14, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[14, 13, 6, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[14, 13, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[15, 12, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[15, 12, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[15, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[15, 13, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[16, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[16, 13, 6, 0, 1]",0.0,0.0,0.037220637018472724,0.0,0.0,0.0,0.0
"[17, 13, 6, 0, 1]",0.0,0.015005209418058829,0.0,0.0,0.0,0.0,0.0
"[17, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.01453192755911906,0.0
"[18, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[18, 13, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[18, 13, 6, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[19, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[19, 13, 6, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[20, 13, 6, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[8, 7, 3, 0, 0]",0.0,412477.1912765651,0.0,0.0,0.0,418006.1275024169,0.0
"[12, 10, 5, 1, 0]",2106.197102659725,0.0,3.5971021936992025,0.0,0.0,39.08647126667705,0.0
"[12, 10, 5, 0, 1]",0.0,520.1765631598319,0.0,0.0,0.0,0.0,0.0
"[12, 10, 5, 0, 0]",0.0,348.4778938748893,0.0,0.0,0.0,0.0,0.0
"[12, 11, 5, 1, 0]",1052.366031312137,263.7412067398098,411.19964720239267,287.89994573171117,2799.3240076752936,298.14311717857566,211.1029356782775
"[12, 11, 5, 0, 1]",0.0,274.2609215191613,0.0,0.0,0.0,1477.9820990497399,0.0
"[13, 11, 5, 0, 1]",0.0,19.741609677535752,2.6830373765627624,0.0,0.0,0.0,0.0
"[13, 11, 5, 1, 0]",0.0,8.853324556569211,0.0,0.0,0.5902875509665387,12.02151640140191,8.417132529097437
"[16, 15, 5, 1, 0]",5.425405377046671,0.0,5.2610251153784695,6.919223669890631,17.02521639867657,14.74672179445731,0.0
"[17, 14, 5, 1, 0]",22.98952870413297,14.083596998972515,12.072736986447843,0.0,0.0,24.26272745722257,29.95398711833687
"[17, 14, 5, 0, 0]",0.0,10.671004035045003,0.0,0.0,0.0,11.214749065596756,0.0
"[17, 14, 5, 0, 1]",13.000650512970099,26.95858833877279,4.673754618425064,0.0,0.0,10.24509527365624,0.0
"[19, 15, 5, 1, 0]",0.0,0.49594335662270905,0.5629465627615488,0.2710920379570063,0.0,0.8473024763289236,0.0
"[19, 15, 5, 0, 0]",0.0,0.9078318176380029,0.0,0.0,0.0,0.0,0.0
"[19, 15, 5, 0, 1]",0.0,0.7654244773836241,1.084127037795349,0.0,0.0,0.0,0.0
"[20, 15, 5, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 3, 1, 0, 0]",0.0,46130.71325201702,0.0,0.0,0.0,47711.55209930983,0.0
"[10, 10, 3, 0, 0]",0.0,39.56664352701982,0.0,0.0,0.0,688974.2758179995,0.0
"[16, 13, 5, 0, 1]",0.0,16.979690749228464,7.425544641499966,0.0,0.0,0.755548413903043,8.816592531619827
"[18, 14, 5, 1, 0]",3.1254465282154977,7.524041360104628,2.3775144618553496,0.0,10.33979181511625,16.390646514358224,0.0
"[18, 14, 5, 0, 1]",0.9327992287606017,14.751581357803323,12.323082015817345,0.0,9.484405414667346,3.1389275137868085,0.0
"[20, 16, 5, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[17, 12, 2, 0, 1]",0.0,1.049425172020385,0.0,0.0,0.0,0.0,0.0
"[18, 13, 2, 1, 0]",1.8065693514136019,0.0,0.0823181821883021,0.0,0.0,1.242986232940582,0.0
"[18, 13, 2, 0, 1]",1.6596254815800855,1.5627606680619461,0.0,0.0,0.0,0.0,0.0
"[19, 13, 2, 0, 1]",0.06440042637620588,0.24616070694129003,0.0,0.0,0.0,0.3137851552130188,0.0
"[19, 13, 2, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.2707945109065801,0.0
"[19, 14, 2, 0, 1]",0.0,1.1772965583885697,0.0,0.0,0.0,0.0,0.0
"[19, 14, 2, 1, 0]",0.574640567711818,1.1751167105201317,0.8223367058706578,0.0,0.869338127633456,0.8470569282830263,0.0
"[20, 14, 2, 1, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[18, 13, 3, 0, 1]",0.0,31.057168810486278,1.838353624280458,1.6995229019854894,0.0,0.0,3.5940137041027347
"[18, 14, 3, 0, 0]",0.0,39.99303019287223,0.0,0.0,0.0,22.987583181344824,0.0
"[0, 4, 2, 0, 1]",10544.529640708357,9414.565658136415,9768.827389705419,9759.202847823757,9816.023373477617,9020.573288516816,12661.204314628476
"[0, 4, 2, 1, 0]",9408.774279235378,9994.081444956726,9326.149879304689,2095.8202618079067,0.0,10499.640468123742,7361.743588414498
"[3, 7, 2, 1, 0]",20445.204873931383,21640.095155031897,20369.79237680586,21915.76363484755,24567.794844373297,21817.920792080673,20618.838805182386
"[3, 7, 2, 0, 1]",21910.349077638446,22828.799970705895,5998.247117735164,0.0,7328.771363233046,21607.022268911962,1264.4241887116486
"[3, 7, 2, 0, 0]",6698.982320535549,26285.572580427888,0.0,0.0,0.0,24934.930274088903,0.0
"[5, 8, 2, 0, 0]",0.0,75385.06702020454,0.0,0.0,0.0,17260.732584559526,0.0
"[6, 9, 2, 0, 1]",237.4590509274383,150060.25540254565,65545.17704687516,0.0,0.0,0.0,0.0
"[6, 9, 2, 1, 0]",162674.80435043402,156491.93839910903,156014.4647002028,75626.4800377242,0.0,140011.16537361816,20981.89872320071
"[8, 11, 3, 1, 0]",470211.2701890111,474808.42871125427,384035.11923789344,104.8026286886504,43229.052673074206,477139.7635982696,0.0
"[8, 11, 3, 0, 0]",0.0,521954.7700028495,0.0,0.0,0.0,0.0,0.0
"[8, 11, 3, 0, 1]",503659.45062591205,470115.2699703858,434627.11251801124,112895.42819650707,94612.71227168656,516598.3204698311,510929.2942701299
"[8, 12, 3, 0, 1]",0.0,398695.9951730029,1.630816158348428,0.0,0.0,334830.5617103592,302664.2171514884
"[8, 12, 3, 1, 0]",423035.21572222695,181855.2847767665,396295.31634170306,44918.52881387961,184235.67989223605,385559.00963439146,321525.6899593293
"[8, 12, 3, 0, 0]",0.0,442886.4081739871,0.0,0.0,0.0,1.4855262949986388,0.0
"[8, 12, 4, 0, 1]",2.0871017524485147,174854.79205688476,0.0,0.0,0.0,26741.760988256392,0.0
"[9, 13, 4, 0, 1]",164892.6416672463,124177.95586465242,6745.524780118851,0.0,20123.300092431193,12917.830995698714,0.0
"[9, 13, 4, 1, 0]",127330.20667858601,8828.22889582046,105413.26220280446,0.0,94239.21776889649,129943.63209600601,130722.70743073689
"[10, 13, 4, 1, 0]",86638.25007548346,127165.80824241738,98648.22297396656,583.0121603132126,100212.30178866502,95213.16455509237,24242.108356012035
"[10, 13, 4, 0, 1]",0.0,121480.37143477562,99646.68446784443,0.0,0.0,0.0,74744.61273436027
"[11, 13, 4, 1, 0]",26337.39907972525,44963.82878756952,554.8538737178063,0.0,12027.987082274822,50883.352196700114,584.2418417747276
"[11, 14, 4, 1, 0]",29436.763657111547,12776.385069631575,479.89842043221324,0.0,46633.934201638156,30570.214594826295,0.0
"[11, 14, 4, 0, 1]",980.0682897312794,38564.199393573224,0.0,0.0,0.0,997.6299968449265,0.0
"[11, 14, 4, 0, 0]",0.0,367.42620272514176,0.0,0.0,0.0,0.0,0.0
"[12, 14, 4, 1, 0]",6464.0993160877515,1646.6610747604934,-11.470396762122185,0.0,6444.840315452519,24436.25776087188,29431.932291227273
"[12, 14, 4, 0, 1]",0.0,27676.136979367464,789.9665990291674,0.0,0.0,0.0,0.0
"[10, 14, 4, 0, 1]",0.0,70252.56223820982,0.0,0.0,0.0,0.0,0.8138108855777687
